game_id, p1            , p2              , p3              , p4
   3851, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3854, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3853, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3855, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3856, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3857, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3859, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3858, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3862, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3860, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3861, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3863, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3866, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3865, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3864, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3868, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3867, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3869, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3870, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3871, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3872, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3873, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3876, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3875, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3877, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3874, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3879, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3881, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3878, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3880, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3882, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3883, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3884, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3885, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3886, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3888, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3889, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3890, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3891, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3887, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3892, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3893, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3897, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3894, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3895, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3896, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3900, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3898, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3901, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3899, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3902, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3903, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3905, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3909, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3907, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3908, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3904, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3906, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3910, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3911, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3912, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3913, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3916, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3915, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3914, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3917, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3918, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3919, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3920, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3923, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3922, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3921, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3926, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3924, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3927, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3928, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3925, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3931, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3929, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3932, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3935, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3936, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3930, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3934, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3933, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3937, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3941, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3939, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3938, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3940, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3942, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3943, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3945, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3944, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3946, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3948, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3950, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3947, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3949, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3951, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3952, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3953, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3954, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3958, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3957, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3956, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3955, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3961, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3960, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3959, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3962, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3966, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3963, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3964, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3967, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3969, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3965, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3968, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3971, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3970, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3973, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3972, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3976, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3975, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3977, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3978, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3974, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3979, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3980, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3981, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3984, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3982, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3983, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3985, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3986, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3987, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3989, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3988, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3991, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3990, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3994, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3992, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3995, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3993, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3999, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3996, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3997, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3998, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   4000, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4003, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4001, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4002, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4004, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4006, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4005, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4009, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4007, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4010, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4008, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4012, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4011, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4013, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4014, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4015, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4018, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4016, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4019, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4017, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4020, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4021, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4024, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4023, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4025, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4026, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4027, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4022, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4029, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4028, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4030, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4032, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4034, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4031, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4035, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4033, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4036, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4038, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4037, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4039, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4042, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4040, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4041, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4044, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4043, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4045, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4046, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4048, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4047, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4050, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4051, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4054, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4052, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4049, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4053, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4056, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4055, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4060, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4057, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4059, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4058, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4061, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4062, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4063, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4064, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4066, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4065, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4069, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4068, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4070, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4067, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4071, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4072, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4073, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4077, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4074, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4076, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4075, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4079, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4078, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4080, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4081, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4083, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4084, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4085, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4082, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4087, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4088, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4092, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4086, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4089, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4090, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4094, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4093, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4091, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4095, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4096, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4099, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4097, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4098, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4100, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4101, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4102, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4103, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4104, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4108, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4106, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4105, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4109, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4107, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4110, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4113, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4112, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4114, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4111, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4115, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4118, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4116, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4117, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4119, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4120, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4121, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4122, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Heuristic, ISMCTS-Basic
   4124, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4127, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4126, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4123, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4125, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4129, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4130, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Basic    , ISMCTS-Heuristic
   4134, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
   4128, ISMCTS-PUCT   , ISMCTS-History  , ISMCTS-Heuristic, ISMCTS-Basic
   4131, ISMCTS-History, ISMCTS-PUCT     , ISMCTS-Basic    , ISMCTS-Heuristic
